stcofips,langoha,langstr,lep,se,b
41053,qna,qna,1,20.91339655183903,.2020368687808514
41053,map,map,0,102.9179084816169,205.452564239502
41053,map,map,1,35.43645797354664,59.27032852172852
41053,qsl,qsl,0,78.71500067056093,10.89349985122681
41053,qsl,qsl,1,.0060910096792753,.003045504912734
41053,und,und,0,113.4836615679592,6.926220812369138
41053,und,und,1,.3018011856486839,.1509336197304947
41053,pan,pan,0,.0006599281993706,.0003299640957266
41053,pan,pan,1,.0174667202438001,.0087333600968122
41053,per,per,0,85.56342448368345,.0048358421772718
41053,per,per,1,26.22587246820876,.0039431639015675
41053,pol,pol,0,8.753961592724435,.0005840682424605
41053,pol,pol,1,77.62781483926203,.0011567436158657
41053,por,por,0,232.8950836645488,142.9867572784424
41053,por,por,1,.0083299157982391,.0041649579070508
41053,rus,rus,0,77.79198124608607,82.55131149291992
41053,rus,rus,1,239.2571838001944,129.0603637695313
41053,hbs,hbs,0,13.39794152234338,6.698970794677734
41053,hbs,hbs,1,.0026407244404372,.0013203622074798
41053,spa,spa,0,3168.968470032875,4814.000015258789
41053,spa,spa,1,2359.827756227666,2258.000015258789
41053,tam,tam,0,.0162207611391269,.008110380731523
41053,tam,tam,1,.0045893257627491,.002294662874192
41053,tel,tel,0,.016625348750065,.0083126742392778
41053,tel,tel,1,.0056104643012963,.0028052320703864
41053,tgl,tgl,0,122.5182952297967,176.9999961853027
41053,tgl,tgl,1,0,0
41053,tha,tha,0,49.04013473118854,.0027490039356053
41053,tha,tha,1,26.12273561438396,31.97015237808228
41053,ukr,ukr,0,50.52544464564983,4.855632305145264
41053,ukr,ukr,1,21.50118571715645,28.93411445617676
41053,urd,urd,0,.0049244216080631,.0024622108321637
41053,urd,urd,1,.0062663639643516,.0031331819482148
41053,vie,vie,0,59.86972500494694,23
41053,vie,vie,1,37.26489083068736,48
41053,yid,yid,0,51.16230826604068,25.58115386962891
41053,yid,yid,1,.7212333072998326,.3606166541576385
41053,yor,yor,0,45.57065203988049,18.32957898767199
41053,yor,yor,1,80.99906418656234,.0181505791842937
41055,afa,afa,0,.0131454862484973,.0079362104879692
41055,afa,afa,1,0,0
41055,ara,ara,0,0,0
41055,ara,ara,1,0,0
41055,arm,arm,0,1.03403363083503,.5170168280601501
41055,arm,arm,1,0,0
41055,ben,ben,0,1.060441603801424,.5302208065986633
41055,ben,ben,1,0,0
41055,swa,swa,0,15.46969989981171,10.84454441070557
41055,swa,swa,1,0,0
41055,chn,chn,0,0,0
41055,chn,chn,1,0,0
41055,eng,eng,0,93343.75797020388,1742.000030517578
41055,eng,eng,1,0,0
41055,fre,fre,0,0,0
41055,fre,fre,1,0,0
41055,ger,ger,0,434.9585819564641,7.76977926492691
41055,ger,ger,1,0,0
41055,gre,gre,0,26.36149244051646,.3867352306842804
41055,gre,gre,1,0,0
41055,guj,guj,0,12.75640887582499,.6267340183258057
41055,guj,guj,1,0,0
41055,hat,hat,0,0,0
41055,hat,hat,1,0,0
41055,heb,heb,0,13.33254513000255,.0061765881255269
41055,heb,heb,1,0,0
41055,hin,hin,0,119.7763439022654,.7083485424518585
41055,hin,hin,1,0,0
41055,hmn,hmn,0,0,0
41055,hmn,hmn,1,0,0
41055,ita,ita,0,43.79183128512312,1.070557594299316
41055,ita,ita,1,0,0
41055,jpn,jpn,0,0,0
41055,jpn,jpn,1,0,0
41055,khm,khm,0,0,0
41055,khm,khm,1,0,0
41055,kor,kor,0,0,0
41055,kor,kor,1,0,0
41055,mal,mal,0,0,0
41055,mal,mal,1,0,0
41055,nav,nav,0,.0148281119934631,.0074140559881926
41055,nav,nav,1,0,0
41055,qas,qas,0,0,0
41055,qas,qas,1,0,0
41055,qie,qie,0,257.3991542040512,5.839812636375427
41055,qie,qie,1,0,0
41055,nep,nep,0,122.6690996453977,3.131288051605225
41055,nep,nep,1,0,0
41055,qna,qna,0,150.0931961459175,.1108447927981615
41055,qna,qna,1,0,0
41055,map,map,0,0,0
41055,map,map,1,0,0
41055,qsl,qsl,0,0,0
41055,qsl,qsl,1,0,0
41055,und,und,0,.0270679568321028,.0213091948535293
41055,und,und,1,0,0
41055,pan,pan,0,.665223957188513,.3326119780540466
41055,pan,pan,1,0,0
41055,per,per,0,.9250177059540984,.4625088572502136
41055,per,per,1,0,0
41055,pol,pol,0,0,0
41055,pol,pol,1,0,0
41055,por,por,0,5.64591744373163,.9240088164806366
41055,por,por,1,0,0
41055,rus,rus,0,0,0
41055,rus,rus,1,0,0
41055,hbs,hbs,0,0,0
41055,hbs,hbs,1,0,0
41055,spa,spa,0,18189.36265891414,11.99999994039536
41055,spa,spa,1,15667.29055229397,10.00000029802322
41055,tam,tam,0,0,0
41055,tam,tam,1,0,0
41055,tel,tel,0,0,0
41055,tel,tel,1,0,0
41055,tgl,tgl,0,0,0
41055,tgl,tgl,1,0,0
41055,tha,tha,0,0,0
41055,tha,tha,1,0,0
41055,ukr,ukr,0,0,0
41055,ukr,ukr,1,0,0
41055,urd,urd,0,.9403127437146253,.4701563715934753
41055,urd,urd,1,0,0
41055,vie,vie,0,0,0
41055,vie,vie,1,0,0
41055,yid,yid,0,.0035499045287952,.0017749522812665
41055,yid,yid,1,0,0
41055,yor,yor,0,4.50898328151721,1.230220645666122
41055,yor,yor,1,0,0
41057,afa,afa,0,14.82755152213407,11.883633852005
41057,afa,afa,1,0,0
41057,ara,ara,0,0,0
41057,ara,ara,1,0,0
41057,arm,arm,0,28.47800493603298,.0005248794914223
41057,arm,arm,1,.3594856506502767,.1797428280115128
41057,ben,ben,0,.0005660040245979,.0002830020093825
41057,ben,ben,1,.2683254442600292,.1341627240180969
41057,swa,swa,0,14.8203088964479,7.410154342651367
41057,swa,swa,1,0,0
41057,chn,chn,0,5.044799377868207,3
41057,chn,chn,1,75.6244585506508,1.000000022351742
41057,eng,eng,0,113225.0397747777,23919.99951171875
41057,eng,eng,1,0,0
41057,fre,fre,0,160.4773762287071,43.99713516235352
41057,fre,fre,1,13.88311859978384,5.792660236358643
41057,ger,ger,0,226.431450245226,87.63885307312012
41057,ger,ger,1,0,0
41057,gre,gre,0,.0009183788348582,.0004591894103214
41057,gre,gre,1,.2952699060351262,.1476349532604218
41057,guj,guj,0,.0012790958788745,.0006395479431376
41057,guj,guj,1,.3118576720207624,.155928835272789
41057,hat,hat,0,.0057313544534208,.0028656772337854
41057,hat,hat,1,6.414680107388595,3.207340002059937
41057,heb,heb,0,6.612083367128505,3.306041717529297
41057,heb,heb,1,0,0
41057,hin,hin,0,31.35705198950718,.0003175722376909
41057,hin,hin,1,.3522725352618178,.1761362701654434
41057,hmn,hmn,0,52.74795889860336,.0032786731608212
41057,hmn,hmn,1,.0126174928141788,.0063087465241551
41057,ita,ita,0,159.3874045417721,11.53739786148071
41057,ita,ita,1,.4263762594979997,.2131881266832352
41057,jpn,jpn,0,132.7001184688634,40.42106151580811
41057,jpn,jpn,1,95.65908808269343,47.82954406738281
41057,khm,khm,0,.0054673259421132,.0027336629573256
41057,khm,khm,1,.0101790252030818,.0050895125605166
41057,kor,kor,0,0,0
41057,kor,kor,1,61.97160919872654,8.999999761581421
41057,mal,mal,0,31.0069464007286,.0051855016499758
41057,mal,mal,1,.0205877440838836,.0102938720956445
41057,nav,nav,0,6.777825822642544,3.388912916183472
41057,nav,nav,1,0,0
41057,qas,qas,0,82.64318776750447,.0184846147894859
41057,qas,qas,1,.0709669834324537,.0432131569832563
41057,qie,qie,0,157.5649380947351,19.20588159775889
41057,qie,qie,1,14.48676257287576,1.97277070581913
41057,nep,nep,0,17.56383533763563,6.133684635162354
41057,nep,nep,1,1.518982540585278,.7594912648200989
41057,qna,qna,0,3.213953685263001,1.606976866722107
41057,qna,qna,1,0,0
41057,map,map,0,120.0132511035474,63.53154854266904
41057,map,map,1,65.86408671949717,.070417650975287
41057,qsl,qsl,0,.0066429521974239,.0033214760478586
41057,qsl,qsl,1,0,0
41057,und,und,0,16.04661368182354,13.67649674415588
41057,und,und,1,0,0
41057,pan,pan,0,16.68023695029593,4.918847680091858
41057,pan,pan,1,64.56923065110037,2.696034669876099
41057,per,per,0,.0007024955591563,.0003512477851473
41057,per,per,1,.4479362590703945,.2239681333303452
41057,pol,pol,0,33.06520066651929,.0037281648255885
41057,pol,pol,1,0,0
41057,por,por,0,2.402579542544212,1.201289772987366
41057,por,por,1,.2869069819813432,.1434534937143326
41057,rus,rus,0,10.84634095825026,6.987946033477783
41057,rus,rus,1,0,0
41057,hbs,hbs,0,.0050292919055326,.002514645922929
41057,hbs,hbs,1,0,0
41057,spa,spa,0,3397.629410246945,878.9999771118164
41057,spa,spa,1,1422.463084257099,1114.999977111816
41057,tam,tam,0,.0040916982832487,.0020458491053432
41057,tam,tam,1,.0091795139473884,.004589756950736
41057,tel,tel,0,.0053258529437504,.0026629264466465
41057,tel,tel,1,.0113892129506383,.0056946063414216
41057,tgl,tgl,0,0,0
41057,tgl,tgl,1,170.9019144289167,10
41057,tha,tha,0,180.7251722661373,.0129996268078685
41057,tha,tha,1,194.9771921757773,.0248498395085335
41057,ukr,ukr,0,.0049794889607123,.0024897444527596
41057,ukr,ukr,1,0,0
41057,urd,urd,0,.0006463241852252,.0003231620939914
41057,urd,urd,1,.3949757894810278,.1974878907203674
41057,vie,vie,0,0,0
41057,vie,vie,1,0,0
41057,yid,yid,0,9.455566494501193,4.727783203125
41057,yid,yid,1,0,0
41057,yor,yor,0,114.5386977455655,11.36114692687988
41057,yor,yor,1,0,0
41059,afa,afa,0,24.17081335161507,15.10234522819519
41059,afa,afa,1,.2215312973656848,.1348788775503635
41059,ara,ara,0,0,0
41059,ara,ara,1,34,17
41059,arm,arm,0,.0043715829412377,.0021857914980501
41059,arm,arm,1,.018011446913695,.0090057235211134
41059,ben,ben,0,1.282139539126115,.0018581507029012
41059,ben,ben,1,.016899403382226,.0084497015923262
41059,swa,swa,0,25.04346319557511,12.52173137664795
41059,swa,swa,1,7.160771303456102,.0789845287799835
41059,chn,chn,0,13.81839731164045,30.99999970197678
41059,chn,chn,1,146.8891542927327,20.00000008940697
41059,eng,eng,0,36333.91451522943,57966
41059,eng,eng,1,0,0
41059,fre,fre,0,116.1509183245519,24.99981188774109
41059,fre,fre,1,104.9204963144714,58.99799346923828
41059,ger,ger,0,52.90531452791725,80.99692821502686
41059,ger,ger,1,0,0
41059,gre,gre,0,13.88408466579039,15.14470672607422
41059,gre,gre,1,.0168676000792991,.0084338001906872
41059,guj,guj,0,.0054240789934525,.0027120395097882
41059,guj,guj,1,.0186726060628426,.0093363029882312
41059,hat,hat,0,14.456459180454,.0001873851142591
41059,hat,hat,1,.0040152413735598,.0020076206419617
41059,heb,heb,0,50.04861406204222,25.02430725097656
41059,heb,heb,1,.0601959421909625,.030097970739007
41059,hin,hin,0,.0025352167607754,.0012676083715633
41059,hin,hin,1,.0280377570937465,.0140188783407211
41059,hmn,hmn,0,.0053773098637767,.0026886549312621
41059,hmn,hmn,1,.0048443424312356,.0024221711792052
41059,ita,ita,0,45.59674317625383,27.91340446472168
41059,ita,ita,1,105.5341556455184,.0129799200221896
41059,jpn,jpn,0,56.03761063921573,100.7124118804932
41059,jpn,jpn,1,24.95650738727415,32.1669762134552
41059,khm,khm,0,117.7798985064408,58.88994979858398
41059,khm,khm,1,.0033986700831102,.0016993350582197
41059,kor,kor,0,24.37997964709514,7.999999761581421
41059,kor,kor,1,31.37910501442557,4.00000011920929
41059,mal,mal,0,.0086237026105139,.0043118512257934
41059,mal,mal,1,.0086527912899247,.0043263956904411
41059,nav,nav,0,30.50528558677117,15.25264263153076
41059,nav,nav,1,.0292243138411609,.0146121568977833
41059,qas,qas,0,24.36679058813032,.0150367370806634
41059,qas,qas,1,.0283047070700506,.0167497373186052
41059,qie,qie,0,83.96687664047626,42.91087049432099
41059,qie,qie,1,32.35302541808662,43.82561122626066
41059,nep,nep,0,.020748103009022,.0103740515187383
41059,nep,nep,1,.1078864196631765,.0539432093501091
41059,qna,qna,0,80.45127964626099,124.3502602577209
41059,qna,qna,1,54.78826413292975,55.6275737285614
41059,map,map,0,383.9182016352897,16.36695575714111
41059,map,map,1,43.720342990025,25.79870383068919
41059,qsl,qsl,0,.0013400907075442,.0009447539632674
41059,qsl,qsl,1,2.13002928064485,1.501359820365906
41059,und,und,0,15.46962220378399,8.772621217241976
41059,und,und,1,41.38956027116812,.0925329392775893
41059,pan,pan,0,.004066673044578,.0020333365537226
41059,pan,pan,1,.055889978311891,.02794498950243
41059,per,per,0,.003374494197466,.0016872470732778
41059,per,per,1,.0239180666786636,.0119590330868959
41059,pol,pol,0,51.16561984669858,7.792793750762939
41059,pol,pol,1,16.05323043114347,.0007726611220278
41059,por,por,0,106.7107014560246,.0073851478518918
41059,por,por,1,.0196268728552862,.009813436307013
41059,rus,rus,0,50.40951438592719,25.20475769042969
41059,rus,rus,1,5.266309744575006,2.63315486907959
41059,hbs,hbs,0,.0011280642481672,.0005640321178362
41059,hbs,hbs,1,.0008363090983805,.0004181545518804
41059,spa,spa,0,7057.234998788477,10555
41059,spa,spa,1,5712.431235909978,5653.000244140625
41059,tam,tam,0,.0034474507397303,.001723725348711
41059,tam,tam,1,.0043024961559671,.0021512480452657
41059,tel,tel,0,.0046357046145359,.0023178523406386
41059,tel,tel,1,.0042747380795882,.0021373690105975
41059,tgl,tgl,0,57.5115281200145,12
41059,tgl,tgl,1,27.99107000455681,31
41059,tha,tha,0,18.18162449412269,.0046045870985836
41059,tha,tha,1,20.35580644929529,.0048334789462388
41059,ukr,ukr,0,70.37102598959407,.000939133198699
41059,ukr,ukr,1,1.728589072525881,.8642945289611816
41059,urd,urd,0,.0030269631816668,.001513481605798
41059,urd,urd,1,.0170078404858499,.0085039203986526
41059,vie,vie,0,0,0
41059,vie,vie,1,0,0
41059,yid,yid,0,13.95218558742735,6.97609281539917
41059,yid,yid,1,.0426393666714249,.0213196836411953
41059,yor,yor,0,140.9840784485133,.0030710055725649
41059,yor,yor,1,0,0
41061,afa,afa,0,1.626273408203782,1.122004151344299
41061,afa,afa,1,0,0
41061,ara,ara,0,24,12
41061,ara,ara,1,0,0
41061,arm,arm,0,.0089790502738181,.0044895252212882
41061,arm,arm,1,0,0
41061,ben,ben,0,1.276778116308388,.0060558118857443
41061,ben,ben,1,0,0
41061,swa,swa,0,1.576240689312922,1.015467941761017
41061,swa,swa,1,0,0
41061,chn,chn,0,31.0772368245201,48.99999904632568
41061,chn,chn,1,117.5682461686472,42.99999874830246
41061,eng,eng,0,81800.6474302007,23649.00048828125
41061,eng,eng,1,0,0
41061,fre,fre,0,44.59722950973354,76.99925136566162
41061,fre,fre,1,0,0
41061,ger,ger,0,47.60725228335178,89.84911060333252
41061,ger,ger,1,5.993547785015944,1.81325376033783
41061,gre,gre,0,18.59004936256853,.0065099229104817
41061,gre,gre,1,0,0
41061,guj,guj,0,.0119898319979235,.0059949159622192
41061,guj,guj,1,0,0
41061,hat,hat,0,14.45534875206909,.0007446878007613
41061,hat,hat,1,0,0
41061,heb,heb,0,6.723143946121017,3.361572027206421
41061,heb,heb,1,0,0
41061,hin,hin,0,204.8325631003284,102.4162826538086
41061,hin,hin,1,0,0
41061,hmn,hmn,0,.0029978210219213,.0014989104820415
41061,hmn,hmn,1,.0009516205727628,.0004758102877531
41061,ita,ita,0,76.93773164567078,.0122090280056
41061,ita,ita,1,0,0
41061,jpn,jpn,0,88.03218322410915,29.40404987335205
41061,jpn,jpn,1,48.59717758209125,.0006274810875766
41061,khm,khm,0,.00239213600243,.0011960680130869
41061,khm,khm,1,.0004640381112968,.0002320190542378
41061,kor,kor,0,21.82004449435976,12
41061,kor,kor,1,0,0
41061,mal,mal,0,.0048411511455055,.0034115818561986
41061,mal,mal,1,.001432712451184,.0007163562113419
41061,nav,nav,0,.001163096539728,.0005815482581966
41061,nav,nav,1,0,0
41061,qas,qas,0,37.93533061857906,31.11510170577094
41061,qas,qas,1,.0034387513433888,.0028427847428247
41061,qie,qie,0,71.01879748150051,6.731065358035266
41061,qie,qie,1,0,0
41061,nep,nep,0,.0297344129240027,.0188222797587514
41061,nep,nep,1,0,0
41061,qna,qna,0,134.8178348820916,2.487476922571659
41061,qna,qna,1,0,0
41061,map,map,0,148.0310454927867,174.4690628051758
41061,map,map,1,30.2766587324927,18.99359186505899
41061,qsl,qsl,0,.0146649004891313,.0073324502445757
41061,qsl,qsl,1,10.54849994716092,5.274250030517578
41061,und,und,0,23.14414523160913,2.467135846614838
41061,und,und,1,0,0
41061,pan,pan,0,.0065549109847648,.0032774554565549
41061,pan,pan,1,0,0
41061,per,per,0,.0059318892057805,.0029659445863217
41061,per,per,1,0,0
41061,pol,pol,0,65.0664136370966,.0063350168056786
41061,pol,pol,1,16.03509867909884,.0110422391444445
41061,por,por,0,66.65974487928848,23.78930807113647
41061,por,por,1,0,0
41061,rus,rus,0,.013586617200245,.0067933085374534
41061,rus,rus,1,.0110635480822025,.0055317739024758
41061,hbs,hbs,0,53.94398588611385,26.97199249267578
41061,hbs,hbs,1,.0090035385600571,.0045017693191767
41061,spa,spa,0,7169.996676690304,358.0000076293945
41061,spa,spa,1,3378.323053861191,144.0000028610229
41061,tam,tam,0,.0030426167138151,.0015213083242998
41061,tam,tam,1,.0005944144795597,.0002972072397824
41061,tel,tel,0,.003225151984456,.0016125759575516
41061,tel,tel,1,.0007213312640502,.0003606656391639
41061,tgl,tgl,0,45.32376813019336,22
41061,tgl,tgl,1,0,0
41061,tha,tha,0,18.18296246890714,.0025483050849289
41061,tha,tha,1,20.36270163607771,.00085566873895
41061,ukr,ukr,0,70.36261061569738,.0075466190464795
41061,ukr,ukr,1,5.409347969573839,2.704674005508423
41061,urd,urd,0,.0060299719197457,.0030149859376252
41061,urd,urd,1,0,0
41061,vie,vie,0,0,0
41061,vie,vie,1,0,0
41061,yid,yid,0,1.091523165164738,.5457615852355957
41061,yid,yid,1,0,0
41061,yor,yor,0,130.6452563650841,7.150889281416312
41061,yor,yor,1,10.16602800791753,7.186746120452881
41063,afa,afa,0,0,0
41063,afa,afa,1,0,0
41063,ara,ara,0,0,0
41063,ara,ara,1,0,0
41063,arm,arm,0,.0015054476330421,.0007527238340117
41063,arm,arm,1,1.159843222777164,.5799216032028198
41063,ben,ben,0,1.284245269609249,.0002165019250242
41063,ben,ben,1,.6663517257727619,.3331758677959442
41063,swa,swa,0,0,0
41063,swa,swa,1,0,0
41063,chn,chn,0,0,0
41063,chn,chn,1,162.1727200456789,12.99999988079071
41063,eng,eng,0,103979.7451045154,6889
41063,eng,eng,1,0,0
41063,fre,fre,0,152.1886486096286,3.999948620796204
41063,fre,fre,1,0,0
41063,ger,ger,0,132.0286145262115,13.60844326019287
41063,ger,ger,1,0,0
41063,gre,gre,0,18.59890537117331,.0018490529619157
41063,gre,gre,1,.9085868107013296,.4542934000492096
41063,guj,guj,0,.0009304572720452,.0004652286297642
41063,guj,guj,1,.6129581304831662,.3064790666103363
41063,hat,hat,0,14.45672991360501,.0000514581697644
41063,hat,hat,1,0,0
41063,heb,heb,0,0,0
41063,heb,heb,1,0,0
41063,hin,hin,0,.0015634388810673,.0007817194564268
41063,hin,hin,1,2.284318193180743,1.142159104347229
41063,hmn,hmn,0,.0012016917015881,.0006008458440192
41063,hmn,hmn,1,.0021221020442821,.0010610510362312
41063,ita,ita,0,76.9495898616933,.0031453777337447
41063,ita,ita,1,104.3557289470132,.6740491390228271
41063,jpn,jpn,0,127.1078288166562,.0017636656994
41063,jpn,jpn,1,44.27679713870528,2.533952794969082
41063,khm,khm,0,.000751843718146,.0003759218670893
41063,khm,khm,1,.0013211504709962,.0006605752278119
41063,kor,kor,0,0,0
41063,kor,kor,1,0,0
41063,mal,mal,0,.0009482637945054,.0004741318989545
41063,mal,mal,1,.0023292692301412,.0011646345956251
41063,nav,nav,0,0,0
41063,nav,nav,1,0,0
41063,qas,qas,0,24.38196768387557,.002347098197788
41063,qas,qas,1,.0062629773884238,.0050357994623482
41063,qie,qie,0,71.92238457147224,5.131981898564845
41063,qie,qie,1,63.95052740216598,8.66955578327179
41063,nep,nep,0,.0077297728675195,.0048750074347481
41063,nep,nep,1,5.566947444908216,2.78347373008728
41063,qna,qna,0,0,0
41063,qna,qna,1,0,0
41063,map,map,0,406.1730431917227,1.598597913980484
41063,map,map,1,9.490668631063267,.0088100042194128
41063,qsl,qsl,0,0,0
41063,qsl,qsl,1,0,0
41063,und,und,0,0,0
41063,und,und,1,0,0
41063,pan,pan,0,.0004581722935415,.0002290861448273
41063,pan,pan,1,4.959881815886693,2.479940891265869
41063,per,per,0,.001407509165301,.0007037546020001
41063,per,per,1,1.948675045409554,.9743375182151794
41063,pol,pol,0,0,0
41063,pol,pol,1,0,0
41063,por,por,0,90.72773553629801,8.854072779417038
41063,por,por,1,1.920622813120825,.9603114128112793
41063,rus,rus,0,0,0
41063,rus,rus,1,0,0
41063,hbs,hbs,0,0,0
41063,hbs,hbs,1,0,0
41063,spa,spa,0,7468.526837670198,144.9999990463257
41063,spa,spa,1,3535.817793488516,47.99999904632568
41063,tam,tam,0,.0007878162339823,.0003939081216231
41063,tam,tam,1,.0008446382557994,.0004223191353958
41063,tel,tel,0,.000413322468672,.0002066612360068
41063,tel,tel,1,.0009510066152492,.0004755033005495
41063,tgl,tgl,0,0,0
41063,tgl,tgl,1,26.80484916885084,6
41063,tha,tha,0,11.05890185008659,4.395239679841325
41063,tha,tha,1,17.91182133413181,1.44841730594635
41063,ukr,ukr,0,0,0
41063,ukr,ukr,1,0,0
41063,urd,urd,0,.0018533252591943,.0009266626439057
41063,urd,urd,1,1.284604681783973,.6423023343086243
41063,vie,vie,0,0,0
41063,vie,vie,1,0,0
41063,yid,yid,0,0,0
41063,yid,yid,1,0,0
41063,yor,yor,0,133.711958431623,4.391556230606511
41063,yor,yor,1,0,0
41065,afa,afa,0,.0061163339830125,.0035816486924887
41065,afa,afa,1,100.9274908029,.0039532011142001
41065,ara,ara,0,0,0
41065,ara,ara,1,0,0
41065,arm,arm,0,.0098374075493136,.0049187038093805
41065,arm,arm,1,.0040130032781718,.0020065016578883
41065,ben,ben,0,.006940465855625,.0034702329430729
41065,ben,ben,1,.0030339644687219,.0015169822145253
41065,swa,swa,0,32.10755203158499,.0026202877052128
41065,swa,swa,1,.0039622993042318,.0019811496604234
41065,chn,chn,0,181.5667361476021,24.00000011920929
41065,chn,chn,1,22.3531566506056,7.999999910593033
41065,eng,eng,0,68629.41386898186,20650
41065,eng,eng,1,0,0
41065,fre,fre,0,182.277352414185,18.99952125549316
41065,fre,fre,1,0,0
41065,ger,ger,0,370.3276040234617,45.97510313987732
41065,ger,ger,1,0,0
41065,gre,gre,0,43.84263212446947,33.11328506469727
41065,gre,gre,1,.0039874636565025,.0019937318284065
41065,guj,guj,0,13.81179738738997,.0059625124558806
41065,guj,guj,1,.0039440794527356,.0019720396958292
41065,hat,hat,0,28.74545862569534,.0004795106651727
41065,hat,hat,1,0,0
41065,heb,heb,0,13.3415937267234,.0010922476649284
41065,heb,heb,1,.0016358590045404,.0008179295109585
41065,hin,hin,0,120.682667157897,.0067106524948031
41065,hin,hin,1,68.44641779797537,.0026609487831593
41065,hmn,hmn,0,.0004517063198026,.0002258531603729
41065,hmn,hmn,1,0,0
41065,ita,ita,0,30.49451434723035,30.90087509155273
41065,ita,ita,1,.0047205481845728,.0023602740839124
41065,jpn,jpn,0,180.3308901289304,.8464463613927364
41065,jpn,jpn,1,0,0
41065,khm,khm,0,.0004651454519402,.0002325727255084
41065,khm,khm,1,0,0
41065,kor,kor,0,39.32863403524365,40
41065,kor,kor,1,8,4
41065,mal,mal,0,.0007903056609527,.0003951528342441
41065,mal,mal,1,0,0
41065,nav,nav,0,48.11113842578452,24.05556869506836
41065,nav,nav,1,.0007227015372246,.0003613507724367
41065,qas,qas,0,.0017741854765973,.0012316874344833
41065,qas,qas,1,0,0
41065,qie,qie,0,231.8897948309466,28.371476653032
41065,qie,qie,1,30.12129289645129,.0221237954683602
41065,nep,nep,0,128.6700904930901,.0182279106229544
41065,nep,nep,1,33.93135802057508,.0089179510250688
41065,qna,qna,0,48.8561093245764,88.9321346282959
41065,qna,qna,1,36.45873697693222,4.990195751190186
41065,map,map,0,55.73178834491643,15.15059162129182
41065,map,map,1,0,0
41065,qsl,qsl,0,.0150575350005459,.0075287674553692
41065,qsl,qsl,1,.0011484761788636,.0008120635175146
41065,und,und,0,.0051617237160106,.0036470951745287
41065,und,und,1,58.93718311166869,.0019822109170491
41065,pan,pan,0,.0056864524712123,.0028432263061404
41065,pan,pan,1,.0107576968792886,.0053788484074175
41065,per,per,0,.0067583253965928,.0033791626337916
41065,per,per,1,.0042265634226737,.0021132817491889
41065,pol,pol,0,33.31568787513999,45.01243019104004
41065,pol,pol,1,.0024832342407765,.0012416171375662
41065,por,por,0,50.06534670238175,39.56499290466309
41065,por,por,1,.0039436874175707,.0019718436524272
41065,rus,rus,0,15.41326450577276,24.95674920082092
41065,rus,rus,1,14.3201707831913,11.9242115020752
41065,hbs,hbs,0,.0096527588354918,.0048263794742525
41065,hbs,hbs,1,.0020068680775246,.0010034340666607
41065,spa,spa,0,14770.03034018549,2405.999946594238
41065,spa,spa,1,13347.03576641645,1514.000015258789
41065,tam,tam,0,.0003091155723574,.0001545577833895
41065,tam,tam,1,0,0
41065,tel,tel,0,.0002855122088764,.0001427561073797
41065,tel,tel,1,0,0
41065,tgl,tgl,0,5.42678549077992,4
41065,tgl,tgl,1,25.78856311997566,39
41065,tha,tha,0,73.72746941333162,.0005793480668217
41065,tha,tha,1,0,0
41065,ukr,ukr,0,197.5793452166749,.0184661215171218
41065,ukr,ukr,1,57.22664782416847,18.07273149490356
41065,urd,urd,0,.0077192107611306,.0038596054073423
41065,urd,urd,1,37.89396731392825,18.94698333740234
41065,vie,vie,0,0,0
41065,vie,vie,1,0,0
41065,yid,yid,0,.0027150534974498,.0013575267512351
41065,yid,yid,1,.0014165100099651,.0007082549855113
41065,yor,yor,0,11.97085716084969,11.02489566802979
41065,yor,yor,1,0,0
41067,afa,afa,0,213.4020639965058,557.9173126220703
41067,afa,afa,1,163.394153549209,449.2824020385742
41067,ara,ara,0,432.3285657570307,2224.000015258789
41067,ara,ara,1,277.3117677422296,990
41067,arm,arm,0,220.4493568720773,440.7046432495117
41067,arm,arm,1,56.83478735949681,82.87029457092285
41067,ben,ben,0,194.4505354638745,1023.24577331543
41067,ben,ben,1,222.6848305395799,213.5469341278076
41067,swa,swa,0,169.8171365418733,510.4799194335938
41067,swa,swa,1,73.35603861839466,133.9834661659552
41067,chn,chn,0,494.3252397227488,5659.000122070313
41067,chn,chn,1,426.09694632327,3242.000045776367
41067,eng,eng,0,3751.397656207617,425366.0078125
41067,eng,eng,1,0,0
41067,fre,fre,0,373.3958429956154,1959.15788269043
41067,fre,fre,1,168.7386592416826,247.5164031982422
41067,ger,ger,0,330.3429954288516,1571.569511413574
41067,ger,ger,1,133.1388572966796,301.4590110778809
41067,gre,gre,0,260.9902486916118,343.2584533691406
41067,gre,gre,1,.0017017777734428,.0008508889004588
41067,guj,guj,0,127.8807992226138,228.7336874008179
41067,guj,guj,1,261.8548023237306,285.1082458496094
41067,hat,hat,0,43.30963926789999,12.84215068817139
41067,hat,hat,1,87.81483537819791,28.48359870910645
41067,heb,heb,0,504.6887594314781,860.6846466064453
41067,heb,heb,1,26.48968362632983,39.35373306274414
41067,hin,hin,0,1026.500765837817,3434.602226257324
41067,hin,hin,1,119.5505988603412,393.4771137237549
41067,hmn,hmn,0,250.4119262585151,409.5226440429688
41067,hmn,hmn,1,44.79400227452899,71.74495792388916
41067,ita,ita,0,112.338618243798,338.6007671356201
41067,ita,ita,1,19.70969885624604,32.66151094436646
41067,jpn,jpn,0,427.3312783829134,2198.662170410156
